Ram,CPU_freq,PrimaryStorage,Weight,ScreenW,ScreenH,TypeName_Notebook,PrimaryStorageType_SSD,Inches,PrimaryStorageType_HDD,Screen_Standard,Screen_Full HD,Price_euros
0.032258064516129,0.4074074074074074,0.1215686274509803,0.3765586034912719,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.0548354430379746
0.0967741935483871,0.111111111111111,0.1215686274509803,0.057356608478803,0.3791430881164107,0.4827586206896552,0.0,1.0,0.2289156626506024,0.0,1.0,0.0,0.1836962025316456
0.0967741935483871,0.5185185185185185,0.1215686274509803,0.1695760598503741,0.4826192400970089,0.5977011494252874,0.0,1.0,0.385542168674699,0.0,1.0,0.0,0.2269282700421941
0.0967741935483871,0.6666666666666667,0.1215686274509803,0.3765586034912719,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.0963713080168776
0.2258064516129032,0.7407407407407407,0.2470588235294117,0.2842892768079801,0.6119644300727567,0.7413793103448276,0.0,1.0,0.63855421686747,0.0,1.0,0.0,0.4529957805907173
0.0967741935483871,0.5555555555555555,0.4980392156862745,0.3765586034912719,0.2239288601455133,0.2241379310344827,1.0,0.0,0.6626506024096387,1.0,0.0,1.0,0.0548523206751054
0.0967741935483871,0.2592592592592592,0.0588235294117647,0.1321695760598503,0.2239288601455133,0.2241379310344827,0.0,1.0,0.385542168674699,0.0,0.0,1.0,0.1358649789029536
0.0,0.1999999999999999,0.0117647058823529,0.0723192019950124,0.0,0.0,0.0,0.0,0.1807228915662651,0.0,1.0,0.0,0.0030210970464135
0.0967741935483871,0.5925925925925926,0.0588235294117647,0.4513715710723192,0.2239288601455133,0.2241379310344827,0.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.1392405063291139
0.032258064516129,0.2222222222222222,0.2411764705882353,0.2917705735660848,0.0,0.0,1.0,0.0,0.6626506024096387,1.0,1.0,0.0,0.0141772151898734
0.0967741935483871,0.2592592592592592,0.1215686274509803,0.2319201995012469,0.2239288601455133,0.2241379310344827,0.0,1.0,0.385542168674699,0.0,0.0,1.0,0.1088607594936708
0.0967741935483871,0.3333333333333333,0.1215686274509803,0.3042394014962594,0.2239288601455133,0.2241379310344827,0.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.0818565400843881
0.032258064516129,0.4074074074074074,0.4980392156862745,0.4014962593516209,0.0,0.0,1.0,0.0,0.6626506024096387,1.0,1.0,0.0,0.0412894514767932
0.0967741935483871,0.2592592592592592,0.0588235294117647,0.1645885286783042,0.0299110751818916,0.0948275862068965,0.0,0.0,0.385542168674699,0.0,1.0,0.0,0.1561181434599156
0.0967741935483871,0.2592592592592592,0.1215686274509803,0.3765586034912719,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.1056540084388185
0.0967741935483871,0.3703703703703703,0.1215686274509803,0.2967581047381546,0.2239288601455133,0.2241379310344827,0.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.1897046413502109
0.0967741935483871,0.2592592592592592,0.4980392156862745,0.4513715710723192,0.2239288601455133,0.2241379310344827,1.0,0.0,0.8674698795180725,1.0,0.0,1.0,0.1218565400843881
0.032258064516129,0.1999999999999999,0.0274509803921568,0.2992518703241895,0.2239288601455133,0.2241379310344827,1.0,0.0,0.6626506024096387,0.0,0.0,1.0,0.0119814345991561
0.0,0.2222222222222222,0.0117647058823529,0.2394014962593516,0.0,0.0,1.0,0.0,0.4698795180722893,0.0,1.0,0.0,0.0042194092827004
0.032258064516129,0.5925925925925926,0.2411764705882353,0.5037406483790524,0.2239288601455133,0.2241379310344827,1.0,0.0,0.8674698795180725,1.0,0.0,1.0,0.0447257383966244
0.2258064516129032,0.3333333333333333,0.2470588235294117,0.1271820448877805,0.7413096200485044,0.7413793103448276,0.0,1.0,0.385542168674699,0.0,0.0,0.0,0.2860759493670886
0.0967741935483871,0.2592592592592592,0.1215686274509803,0.1645885286783042,0.0299110751818916,0.0948275862068965,0.0,0.0,0.385542168674699,0.0,1.0,0.0,0.1390717299578059
0.032258064516129,0.0740740740740741,0.0274509803921568,0.1870324189526184,0.0,0.0,1.0,0.0,0.4698795180722893,0.0,1.0,0.0,0.0126582278481012
0.032258064516129,0.6666666666666667,0.4980392156862745,0.3516209476309227,0.0,0.0,1.0,0.0,0.6626506024096387,1.0,1.0,0.0,0.0325738396624472
0.0967741935483871,0.2592592592592592,0.0588235294117647,0.5261845386533666,0.2239288601455133,0.2241379310344827,1.0,1.0,0.8674698795180725,0.0,0.0,1.0,0.1358649789029536
0.032258064516129,0.5925925925925926,0.4980392156862745,0.2917705735660848,0.0,0.0,1.0,0.0,0.6626506024096387,1.0,1.0,0.0,0.0531122362869198
0.0967741935483871,0.2592592592592592,0.1215686274509803,0.3516209476309227,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.1189873417721519
0.032258064516129,0.4074074074074074,0.4980392156862745,0.3266832917705736,0.2239288601455133,0.2241379310344827,1.0,0.0,0.6626506024096387,1.0,0.0,1.0,0.0362869198312236
0.2258064516129032,0.7037037037037036,0.1215686274509803,0.4887780548628429,0.2239288601455133,0.2241379310344827,0.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.2236286919831223
0.0967741935483871,0.5925925925925926,0.4980392156862745,0.4014962593516209,0.0,0.0,1.0,0.0,0.6626506024096387,1.0,1.0,0.0,0.0589012658227848
0.032258064516129,0.2592592592592592,0.1215686274509803,0.3765586034912719,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.0857383966244725
0.1612903225806451,0.2592592592592592,0.4980392156862745,0.5187032418952618,0.2239288601455133,0.2241379310344827,0.0,0.0,0.8674698795180725,1.0,0.0,1.0,0.1392405063291139
0.0967741935483871,0.4074074074074074,0.1215686274509803,0.1695760598503741,0.4826192400970089,0.5977011494252874,0.0,1.0,0.385542168674699,0.0,1.0,0.0,0.210126582278481
